Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 01/04  19:00:00,1.81831543472293,2.38379223204050,0.000000000000000E+000,1.47217866702217,0.000000000000000E+000,4.083581640301392E-002,4.083581640301392E-002,4.083581640301392E-002,0.621385558775688,0.127452298790557,0.398284023104866,0.585282701588801,0.871296462171765 
 01/04  20:00:00,1.76314097566752,2.17707468648151,0.000000000000000E+000,1.24616680868286,0.000000000000000E+000,3.456661894838942E-002,3.456661894838942E-002,3.456661894838942E-002,0.658882972356687,0.135143384375571,0.315346148810717,0.604126839116154,0.889292699631074 
 01/04  21:00:00,1.63762976291845,2.21928287304813,0.000000000000000E+000,1.35194688565550,0.000000000000000E+000,3.750078441289019E-002,3.750078441289019E-002,3.750078441289019E-002,0.567817872587024,0.116465029772149,0.275875148663200,0.624895915423182,0.824290134812119 
 01/04  22:00:00,1.49894242895938,2.25375192042673,0.000000000000000E+000,1.46651227451311,0.000000000000000E+000,4.067863998866262E-002,4.067863998866262E-002,4.067863998866262E-002,0.476752706319499,9.778667516872755E-002,0.258342489697899,0.610306905724587,0.745198754871949 
 01/04  23:00:00,1.22433901125675,2.19610032641688,0.000000000000000E+000,1.54018313185264,0.000000000000000E+000,4.272214847846783E-002,4.272214847846783E-002,4.272214847846783E-002,0.358903730206574,7.361468605610173E-002,0.205881020852975,0.528142413602635,0.619536191078142 
 01/04  24:00:00,0.954395435484443,2.22783977425668,0.000000000000000E+000,1.71245489643225,0.000000000000000E+000,4.750068406479407E-002,4.750068406479407E-002,4.750068406479407E-002,0.246411489463584,5.054142930106109E-002,0.135920890493347,0.458945930101656,0.483770462748277 
 01/05  01:00:00,0.690786540480901,2.34117014913377,0.000000000000000E+000,1.97531799131221,0.000000000000000E+000,5.479207424867628E-002,5.479207424867628E-002,5.479207424867628E-002,0.128562513350658,2.636944018843528E-002,8.636931076758889E-002,0.379618189865542,0.339702221112871 
 01/05  02:00:00,0.584844414532985,2.37544689153594,0.000000000000000E+000,2.07745667690340,0.000000000000000E+000,5.762523350161103E-002,5.762523350161103E-002,5.762523350161103E-002,7.499482716199374E-002,1.538217117002709E-002,7.223881327716383E-002,0.349528357362187,0.273913011097724 
 01/05  03:00:00,0.540087665266895,2.27231738834128,0.000000000000000E+000,1.99242190235353,0.000000000000000E+000,5.526650862726264E-002,5.526650862726264E-002,5.526650862726264E-002,5.356771943759626E-002,1.098726765447209E-002,5.971530281942931E-002,0.345475854668135,0.256097438435938 
 01/05  04:00:00,0.524553409575470,2.14852207785400,0.000000000000000E+000,1.86382675231796,0.000000000000000E+000,5.169949053713323E-002,5.169949053713323E-002,5.169949053713323E-002,5.356771943759626E-002,1.098726765447209E-002,5.261106845099969E-002,0.340612851435269,0.261232265163845 
 01/05  05:00:00,0.520155309798932,2.12529439597570,0.000000000000000E+000,1.78912533657421,0.000000000000000E+000,4.962739605112424E-002,4.962739605112424E-002,4.962739605112424E-002,5.356771943759626E-002,1.098726765447209E-002,6.315175921409334E-002,0.327746155381645,0.313592319275352 
 01/05  06:00:00,0.568351515327921,2.26293886866228,0.000000000000000E+000,1.69446230938196,0.000000000000000E+000,4.700159927443572E-002,4.700159927443572E-002,4.700159927443572E-002,5.356771943759626E-002,1.098726765447209E-002,7.598154876300982E-002,0.365738368138405,0.543282731813449 
 01/05  07:00:00,0.770813790529550,2.98129997238343,0.000000000000000E+000,1.98027017651485,0.000000000000000E+000,5.492943972629024E-002,5.492943972629024E-002,5.492943972629024E-002,0.123205777980724,2.527070783085009E-002,0.129758134509170,0.422574718422518,0.971920805739964 
 01/05  08:00:00,1.05688716972911,2.99428150935476,0.000000000000000E+000,1.87395029076858,0.000000000000000E+000,5.198030085369269E-002,5.198030085369269E-002,5.198030085369269E-002,0.251768291331382,5.164014801928536E-002,0.207406094963531,0.449017298501221,1.08940073566839 
 01/05  09:00:00,0.983547311650750,2.15366496171248,0.000000000000000E+000,1.06948638833756,0.000000000000000E+000,2.966579449763050E-002,2.966579449763050E-002,2.966579449763050E-002,0.241054754093649,4.944269694347590E-002,0.268690864190452,0.379618189865542,1.05802863666624 
 01/05  10:00:00,0.836669618078370,1.70660437853096,0.000000000000000E+000,0.720972180235897,0.000000000000000E+000,1.999858321771919E-002,1.999858321771919E-002,1.999858321771919E-002,0.123205777980724,2.527070783085009E-002,0.330033759705594,0.323085777283484,0.963376487549398 
 01/05  11:00:00,0.825111387280704,1.30054938029799,0.000000000000000E+000,0.426154195149317,0.000000000000000E+000,1.182081690376085E-002,1.182081690376085E-002,1.182081690376085E-002,0.101778637007394,2.087580567923118E-002,0.344876895795482,0.330684219834836,0.851616056934856 
 01/05  12:00:00,0.831597152064923,0.845519453263174,0.000000000000000E+000,7.073779449061615E-002,0.000000000000000E+000,1.962150147451795E-003,1.962150147451795E-003,1.962150147451795E-003,0.101778637007394,2.087580567923118E-002,0.361120014768658,0.330785532402186,0.751995551659168 
 01/05  13:00:00,0.820533022337143,0.903778746114379,0.000000000000000E+000,0.207076834473368,0.000000000000000E+000,5.743971016083497E-003,5.743971016083497E-003,5.743971016083497E-003,0.101778637007394,2.087580567923118E-002,0.351846255376571,0.325213341197862,0.674299644004267 
 01/05  14:00:00,0.796720196923167,0.820401869489504,0.000000000000000E+000,0.168851700970195,0.000000000000000E+000,4.683668643360167E-003,4.683668643360167E-003,4.683668643360167E-003,0.101778637007394,2.087580567923118E-002,0.317848037359318,0.336459036173864,0.628373243029703 
 01/05  15:00:00,0.795105305727097,0.710662188969307,0.000000000000000E+000,0.103590325256028,0.000000000000000E+000,2.873425351177136E-003,2.873425351177136E-003,2.873425351177136E-003,0.107135438875193,2.197453803681636E-002,0.292642405135342,0.355404486268567,0.582589884003093 
 01/05  16:00:00,0.860943120227601,0.847169283530410,0.000000000000000E+000,0.232758037215402,0.000000000000000E+000,6.456325367952745E-003,6.456325367952745E-003,6.456325367952745E-003,0.133919315218456,2.746817254602046E-002,0.302863858133087,0.375160436902082,0.588568381187631 
 01/05  17:00:00,1.09342479846272,1.02596812994172,0.000000000000000E+000,0.351454598664190,0.000000000000000E+000,9.748772880995508E-003,9.748772880995508E-003,9.748772880995508E-003,0.224984414988118,4.614652714944218E-002,0.353721026385214,0.443749044998952,0.643945951137668 
 01/05  18:00:00,1.52542805431309,1.61704578740429,0.000000000000000E+000,0.817268043731101,0.000000000000000E+000,2.266967218955841E-002,2.266967218955841E-002,2.266967218955841E-002,0.417828218263038,8.570068743209509E-002,0.445070293491817,0.539084170876581,0.762643019032963 
 01/05  19:00:00,1.78366878255515,1.13584556086074,0.000000000000000E+000,0.223126567714367,0.000000000000000E+000,6.189164235241149E-003,6.189164235241149E-003,6.189164235241149E-003,0.621385558775688,0.127452298790557,0.398284023104866,0.585282701588801,0.872401890299804 
 01/05  20:00:00,1.73476232650699,1.15511872159473,0.000000000000000E+000,0.223083506497417,0.000000000000000E+000,6.187969787862675E-003,6.187969787862675E-003,6.187969787862675E-003,0.658882972356687,0.135143384375571,0.315346148810717,0.604126839116154,0.890420036929735 
 01/05  21:00:00,1.61316184100845,1.33821247544198,0.000000000000000E+000,0.469849848418147,0.000000000000000E+000,1.303286250288977E-002,1.303286250288977E-002,1.303286250288977E-002,0.567817872587024,0.116465029772149,0.275875148663200,0.624895915423182,0.825316774443314 
 01/05  22:00:00,1.48055478557293,1.59175825606586,0.000000000000000E+000,0.803616348466656,0.000000000000000E+000,2.229099660221524E-002,2.229099660221524E-002,2.229099660221524E-002,0.476752706319499,9.778667516872755E-002,0.258342489697899,0.610306905724587,0.746101016557536 
 01/05  23:00:00,1.21363853341712,1.81102466580026,0.000000000000000E+000,1.15441846274482,0.000000000000000E+000,3.202167063883102E-002,3.202167063883102E-002,3.202167063883102E-002,0.358903730206574,7.361468605610173E-002,0.205881020852975,0.528142413602635,0.620225199569349 
 01/05  24:00:00,0.948482977385947,2.01514501086360,0.000000000000000E+000,1.49930390671370,0.000000000000000E+000,4.158822596629860E-002,4.158822596629860E-002,4.158822596629860E-002,0.246411489463584,5.054142930106109E-002,0.135920890493347,0.458945930101656,0.484226689073750 
 01/06  01:00:00,0.685320804609244,2.14433539426092,0.000000000000000E+000,1.77827185733958,0.000000000000000E+000,4.932633837701996E-002,4.932633837701996E-002,4.932633837701996E-002,0.128562513350658,2.636944018843528E-002,8.636931076758889E-002,0.379618189865542,0.339913600212649 
 01/06  02:00:00,0.583121720028819,2.31344725393107,0.000000000000000E+000,2.01535153680294,0.000000000000000E+000,5.590253899744737E-002,5.590253899744737E-002,5.590253899744737E-002,7.499482716199374E-002,1.538217117002709E-002,7.223881327716383E-002,0.349528357362187,0.274018513593311 
 01/06  03:00:00,0.545282061590845,2.45965576755603,0.000000000000000E+000,2.17968593010578,0.000000000000000E+000,6.046090495121443E-002,6.046090495121443E-002,6.046090495121443E-002,5.356771943759626E-002,1.098726765447209E-002,5.971530281942931E-002,0.345475854668135,0.256171789898439 
 01/06  04:00:00,0.538480810421379,2.65070405738049,0.000000000000000E+000,2.36592574821074,0.000000000000000E+000,6.562689138304333E-002,6.562689138304333E-002,6.562689138304333E-002,5.356771943759626E-002,1.098726765447209E-002,5.261106845099969E-002,0.340612851435269,0.261315248797555 
 01/06  05:00:00,0.541837553363257,2.90713372343378,0.000000000000000E+000,2.57079543013999,0.000000000000000E+000,7.130963961544967E-002,7.130963961544967E-002,7.130963961544967E-002,5.356771943759626E-002,1.098726765447209E-002,6.315175921409334E-002,0.327746155381645,0.313761553167675 
 01/06  06:00:00,0.596295092228262,3.27087209494217,0.000000000000000E+000,2.70186075066649,0.000000000000000E+000,7.494517617477797E-002,7.494517617477797E-002,7.494517617477797E-002,5.356771943759626E-002,1.098726765447209E-002,7.598154876300982E-002,0.365738368138405,0.543817516808807 
 01/06  07:00:00,0.812432839448957,4.48293653940003,0.000000000000000E+000,3.48068528653031,0.000000000000000E+000,9.654848864569524E-002,9.654848864569524E-002,9.654848864569524E-002,0.123205777980724,2.527070783085009E-002,0.129758134509170,0.422574718422518,0.973142262741085 
 01/06  08:00:00,1.07976412751219,3.82044919486369,0.000000000000000E+000,2.69869122118706,0.000000000000000E+000,7.485725863677456E-002,7.485725863677456E-002,7.485725863677456E-002,0.251768291331382,5.164014801928536E-002,0.207406094963531,0.449017298501221,1.09082749075886 
 01/06  09:00:00,1.02909369316043,3.79705348967753,0.000000000000000E+000,2.71148640510844,0.000000000000000E+000,7.521217600730878E-002,7.521217600730878E-002,7.521217600730878E-002,0.241054754093649,4.944269694347590E-002,0.268690864190452,0.379618189865542,1.05941714786039 
 01/06  10:00:00,0.894741970589207,3.80142709710669,0.000000000000000E+000,2.81454801735170,0.000000000000000E+000,7.807093572855778E-002,7.807093572855778E-002,7.807093572855778E-002,0.123205777980724,2.527070783085009E-002,0.330033759705594,0.323085777283484,0.964623369009303 
 01/06  11:00:00,0.915693582869525,4.56721346472543,0.000000000000000E+000,3.69174767910984,0.000000000000000E+000,0.102403012492581,0.102403012492581,0.102403012492581,0.101778637007394,2.087580567923118E-002,0.344876895795482,0.330684219834836,0.852686657401789 
 01/06  12:00:00,0.907148192765093,3.57012965393641,0.000000000000000E+000,2.79444066582355,0.000000000000000E+000,7.751319084762195E-002,7.751319084762195E-002,7.751319084762195E-002,0.101778637007394,2.087580567923118E-002,0.361120014768658,0.330785532402186,0.752902880999459 
 01/06  13:00:00,0.883838327503619,3.18678850585660,0.000000000000000E+000,2.48930669993374,0.000000000000000E+000,6.904927618256008E-002,6.904927618256008E-002,6.904927618256008E-002,0.101778637007394,2.087580567923118E-002,0.351846255376571,0.325213341197862,0.675079538286107 
 01/06  14:00:00,0.855562136101200,2.94242129418590,0.000000000000000E+000,2.29017203234787,0.000000000000000E+000,6.352560782139560E-002,6.352560782139560E-002,6.352560782139560E-002,0.101778637007394,2.087580567923118E-002,0.317848037359318,0.336459036173864,0.629072336348425 
 01/06  15:00:00,0.851889325591260,2.75841500205248,0.000000000000000E+000,2.15072027232901,0.000000000000000E+000,5.965744521534021E-002,5.965744521534021E-002,5.965744521534021E-002,0.107135438875193,2.197453803681636E-002,0.292642405135342,0.355404486268567,0.583212750013291 
 01/06  16:00:00,0.912083405432179,2.69146580461527,0.000000000000000E+000,2.07642478702612,0.000000000000000E+000,5.759661057253270E-002,5.759661057253270E-002,5.759661057253270E-002,0.133919315218456,2.746817254602046E-002,0.302863858133087,0.375160436902082,0.589198152461770 
 01/06  17:00:00,1.13995239448619,2.70406077927215,0.000000000000000E+000,2.02882853965670,0.000000000000000E+000,5.627636890446022E-002,5.627636890446022E-002,5.627636890446022E-002,0.224984414988118,4.614652714944218E-002,0.353721026385214,0.443749044998952,0.644664659475593 
 01/06  18:00:00,1.58552077950398,3.78436018482420,0.000000000000000E+000,2.98368066534176,0.000000000000000E+000,8.276239738045577E-002,8.276239738045577E-002,8.276239738045577E-002,0.417828218263038,8.570068743209509E-002,0.445070293491817,0.539084170876581,0.763544794842222 
 01/06  19:00:00,1.83650056167031,3.04155673946758,0.000000000000000E+000,2.12777363994518,0.000000000000000E+000,5.902094335039441E-002,5.902094335039441E-002,5.902094335039441E-002,0.621385558775688,0.127452298790557,0.398284023104866,0.585282701588801,0.873465996675833 
 01/06  20:00:00,1.78301546983368,2.89578569545676,0.000000000000000E+000,1.96266543431407,0.000000000000000E+000,5.444111311455676E-002,5.444111311455676E-002,5.444111311455676E-002,0.658882972356687,0.135143384375571,0.315346148810717,0.604126839116154,0.891505082975118 
 01/06  21:00:00,1.65645995797391,2.90014815126153,0.000000000000000E+000,2.03079731398883,0.000000000000000E+000,5.633097946835891E-002,5.633097946835891E-002,5.633097946835891E-002,0.567817872587024,0.116465029772149,0.275875148663200,0.624895915423182,0.826304984692189 
 01/06  22:00:00,1.52045626314577,3.03112143576579,0.000000000000000E+000,2.24211101417055,0.000000000000000E+000,6.219247417505564E-002,6.219247417505564E-002,6.219247417505564E-002,0.476752706319499,9.778667516872755E-002,0.258342489697899,0.610306905724587,0.746969530553580 
 01/06  23:00:00,1.25707754664102,3.37771483354854,0.000000000000000E+000,2.72044540227257,0.000000000000000E+000,7.546068386273769E-002,7.546068386273769E-002,7.546068386273769E-002,0.358903730206574,7.361468605610173E-002,0.205881020852975,0.528142413602635,0.620888427789881 
 01/06  24:00:00,0.994383503511086,3.67035158689836,0.000000000000000E+000,3.15407124868692,0.000000000000000E+000,8.748875209143707E-002,8.748875209143707E-002,8.748875209143707E-002,0.246411489463584,5.054142930106109E-002,0.135920890493347,0.458945930101656,0.484665923135270 
 01/07  01:00:00,0.744412000659488,4.05051856780337,0.000000000000000E+000,3.67158908012805,0.000000000000000E+000,0.101843846091517,0.101843846091517,0.101843846091517,0.128562513350658,2.636944018843528E-002,9.294299910333617E-002,0.379618189865542,0.352779550966654 
 01/07  02:00:00,0.641559463280999,4.28468710086499,0.000000000000000E+000,3.97980521351046,0.000000000000000E+000,0.110393255016664,0.110393255016664,0.110393255016664,7.499482716199374E-002,1.538217117002709E-002,7.618584051012475E-002,0.349528357362187,0.280804683819720 
 01/07  03:00:00,0.600519998756498,4.36189514678066,0.000000000000000E+000,4.07693954096836,0.000000000000000E+000,0.113087601600646,0.113087601600646,0.113087601600646,5.356771943759626E-002,1.098726765447209E-002,6.232654333565033E-002,0.345475854668135,0.261157558260495 
 01/07  04:00:00,0.588132026355022,4.39682566116833,0.000000000000000E+000,4.10668537171697,0.000000000000000E+000,0.113912702052388,0.113912702052388,0.113912702052388,5.356771943759626E-002,1.098726765447209E-002,5.397647371529803E-002,0.340612851435269,0.266677229079140 
 01/07  05:00:00,0.588080501804439,4.48891357837813,0.000000000000000E+000,4.14160915167598,0.000000000000000E+000,0.114881430304231,0.114881430304231,0.114881430304231,5.356771943759626E-002,1.098726765447209E-002,6.582291696649339E-002,0.327746155381645,0.324727686576019 
 01/07  06:00:00,0.639351903516564,4.70714234891087,0.000000000000000E+000,4.10641821577039,0.000000000000000E+000,0.113905291585554,0.113905291585554,0.113905291585554,5.356771943759626E-002,1.098726765447209E-002,8.007824464053613E-002,0.365738368138405,0.575530305673585 
 01/07  07:00:00,0.836763620901764,5.04976045254880,0.000000000000000E+000,3.97477587310660,0.000000000000000E+000,0.110253749380589,0.110253749380589,0.110253749380589,0.123205777980724,2.527070783085009E-002,0.140383655227083,0.422574718422518,1.04587558931358 
 01/07  08:00:00,1.13809534758080,5.24877701486878,0.000000000000000E+000,4.03870721990150,0.000000000000000E+000,0.112027099856719,0.112027099856719,0.112027099856719,0.251768291331382,5.164014801928536E-002,0.228567473812190,0.449017298501221,1.17913931204951 
 01/07  09:00:00,1.08326035415336,4.67250970812058,0.000000000000000E+000,3.49485416907927,0.000000000000000E+000,9.694151015820913E-002,9.694151015820913E-002,9.694151015820913E-002,0.241054754093649,4.944269694347590E-002,0.301128191032485,0.379618189865542,1.15150560233265 
 01/07  10:00:00,0.930854401584645,3.56463798583216,0.000000000000000E+000,2.49301982732999,0.000000000000000E+000,6.915227223326435E-002,6.915227223326435E-002,6.915227223326435E-002,0.123205777980724,2.527070783085009E-002,0.375064854196324,0.323085777283484,1.04936244775652 
 01/07  11:00:00,0.937093544812694,3.57586200741096,0.000000000000000E+000,2.62765044998923,0.000000000000000E+000,7.288670441346744E-002,7.288670441346744E-002,7.288670441346744E-002,0.101778637007394,2.087580567923118E-002,0.395793165817765,0.330684219834836,0.925432429207904 
 01/07  12:00:00,0.911526227945688,1.89607770732897,0.000000000000000E+000,1.05999159432078,0.000000000000000E+000,2.940242451819857E-002,2.940242451819857E-002,2.940242451819857E-002,0.101778637007394,2.087580567923118E-002,0.413608816278677,0.330785532402186,0.813300005894809 
 01/07  13:00:00,0.872485896870365,1.10624901403558,0.000000000000000E+000,0.356412654841971,0.000000000000000E+000,9.886301209809862E-003,9.886301209809862E-003,9.886301209809862E-003,0.101778637007394,2.087580567923118E-002,0.399656799716067,0.325213341197862,0.727434091556866 
 01/07  14:00:00,0.835624595664950,0.697241575015005,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.101778637007394,2.087580567923118E-002,0.361436104744461,0.336459036173864,0.674064649525399 
 01/07  15:00:00,0.831357483851583,0.648158630008545,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.107135438875193,2.197453803681636E-002,0.331768008611008,0.355404486268567,0.623676650298354 
